state,district,year,rape,kidnapping,dowry,assault,insult,cruelty,total_crimes,risk_score,rape_ratio,kidnap_ratio,domestic_ratio,assault_ratio,crime_trend,police_total,ipc_total,state_enc,district_enc,risk_level
UTTAR PRADESH,ALLAHABAD,2011,67.0,190.0,75.0,93.0,1.0,266.0,692.0,1412.0,0.09668109668109669,0.2741702741702742,0.3838383838383838,0.1341991341991342,0.4881720430107528,126020.0,6256.0,33,18,2
UTTAR PRADESH,ALLAHABAD,2012,52.0,202.0,63.0,79.0,0.0,247.0,643.0,1315.5,0.08074534161490683,0.3136645962732919,0.38354037267080743,0.12267080745341614,-0.07080924855491333,126020.0,6394.0,33,18,2
UTTAR PRADESH,ALLAHABAD,2013,102.0,239.0,66.0,215.0,0.0,322.0,944.0,1948.5,0.10793650793650794,0.2529100529100529,0.34074074074074073,0.2275132275132275,0.4681181959564542,126020.0,0.0,33,18,2
UTTAR PRADESH,ALLAHABAD,2014,109.0,0.0,53.0,309.0,4.0,355.0,830.0,1587.5,0.13116726835138387,0.0,0.42719614921780985,0.37184115523465705,-0.12076271186440679,126020.0,0.0,33,18,2
UTTAR PRADESH,ALLAHABAD,2015,70.0,0.0,82.0,221.0,0.0,329.0,702.0,1309.5,0.09957325746799431,0.0,0.46799431009957326,0.31436699857752487,-0.1542168674698795,126020.0,0.0,33,18,2
UTTAR PRADESH,AMBEDKAR NAGAR,2001,19.0,29.0,14.0,15.0,9.0,87.0,173.0,327.0,0.10919540229885058,0.16666666666666666,0.5,0.08620689655172414,0.0,316270.0,1379.0,33,26,1
UTTAR PRADESH,AMBEDKAR NAGAR,2002,10.0,34.0,16.0,16.0,11.0,30.0,117.0,235.0,0.0847457627118644,0.288135593220339,0.2542372881355932,0.13559322033898305,-0.32369942196531787,316280.0,1028.0,33,26,1
UTTAR PRADESH,AMBEDKAR NAGAR,2003,7.0,15.0,10.0,6.0,7.0,16.0,61.0,121.5,0.11290322580645161,0.24193548387096775,0.25806451612903225,0.0967741935483871,-0.4786324786324786,317214.0,406.0,33,26,0
UTTAR PRADESH,AMBEDKAR NAGAR,2004,10.0,26.0,4.0,6.0,5.0,26.0,77.0,159.0,0.1282051282051282,0.3333333333333333,0.3333333333333333,0.07692307692307693,0.2622950819672132,318606.0,793.0,33,26,0
UTTAR PRADESH,AMBEDKAR NAGAR,2005,11.0,31.0,13.0,14.0,9.0,42.0,120.0,236.5,0.09090909090909091,0.256198347107438,0.34710743801652894,0.11570247933884298,0.5584415584415585,310618.0,886.0,33,26,1
UTTAR PRADESH,AMBEDKAR NAGAR,2006,10.0,42.0,15.0,20.0,14.0,83.0,184.0,343.5,0.05405405405405406,0.22702702702702704,0.4486486486486487,0.10810810810810811,0.5333333333333334,310126.0,991.0,33,26,1
UTTAR PRADESH,AMBEDKAR NAGAR,2007,15.0,24.0,8.0,10.0,17.0,139.0,213.0,366.5,0.07009345794392523,0.11214953271028037,0.6495327102803738,0.04672897196261682,0.15760869565217384,306750.0,1027.0,33,26,1
UTTAR PRADESH,AMBEDKAR NAGAR,2008,18.0,45.0,13.0,20.0,20.0,133.0,249.0,452.0,0.072,0.18,0.532,0.08,0.16901408450704225,281702.0,1040.0,33,26,1
UTTAR PRADESH,AMBEDKAR NAGAR,2009,19.0,49.0,15.0,9.0,19.0,102.0,213.0,399.5,0.08878504672897196,0.22897196261682243,0.4766355140186916,0.04205607476635514,-0.14457831325301207,300420.0,1056.0,33,26,1
UTTAR PRADESH,AMBEDKAR NAGAR,2010,20.0,56.0,18.0,14.0,0.0,98.0,206.0,411.0,0.0966183574879227,0.27053140096618356,0.47342995169082125,0.06763285024154589,-0.032863849765258246,289076.0,1168.0,33,26,1
UTTAR PRADESH,AMBEDKAR NAGAR,2011,16.0,74.0,16.0,33.0,0.0,88.0,227.0,463.0,0.07017543859649122,0.32456140350877194,0.38596491228070173,0.14473684210526316,0.10194174757281549,126020.0,1283.0,33,26,1
UTTAR PRADESH,AMBEDKAR NAGAR,2012,12.0,61.0,9.0,10.0,0.0,75.0,167.0,339.0,0.07142857142857142,0.3630952380952381,0.44642857142857145,0.05952380952380952,-0.26431718061674003,126020.0,1211.0,33,26,1
UTTAR PRADESH,AMBEDKAR NAGAR,2013,15.0,55.0,17.0,16.0,0.0,4.0,107.0,254.5,0.1388888888888889,0.5092592592592593,0.037037037037037035,0.14814814814814814,-0.35928143712574845,126020.0,0.0,33,26,0
UTTAR PRADESH,AMBEDKAR NAGAR,2014,20.0,0.0,11.0,16.0,0.0,41.0,88.0,175.5,0.2247191011235955,0.0,0.4606741573033708,0.1797752808988764,-0.17757009345794394,126020.0,0.0,33,26,0
UTTAR PRADESH,AMBEDKAR NAGAR,2015,32.0,0.0,24.0,45.0,0.0,23.0,124.0,268.5,0.256,0.0,0.184,0.36,0.40909090909090917,126020.0,0.0,33,26,1
UTTAR PRADESH,AMETHI,2013,38.0,110.0,16.0,83.0,0.0,35.0,282.0,639.5,0.13427561837455831,0.38869257950530034,0.12367491166077739,0.29328621908127206,0.0,126020.0,0.0,33,27,1
UTTAR PRADESH,AMETHI,2014,27.0,0.0,15.0,78.0,0.0,47.0,167.0,337.5,0.16071428571428573,0.0,0.27976190476190477,0.4642857142857143,-0.4078014184397163,126020.0,0.0,33,27,1
UTTAR PRADESH,AMETHI,2015,22.0,0.0,20.0,72.0,0.0,0.0,114.0,250.0,0.19130434782608696,0.0,0.0,0.6260869565217392,-0.3173652694610778,126020.0,0.0,33,27,1
UTTAR PRADESH,AMROHA,2013,23.0,92.0,16.0,57.0,0.0,171.0,359.0,701.5,0.06388888888888888,0.25555555555555554,0.475,0.15833333333333333,0.0,126020.0,0.0,33,33,1
UTTAR PRADESH,AMROHA,2014,35.0,0.0,23.0,81.0,0.0,224.0,363.0,649.0,0.09615384615384616,0.0,0.6153846153846154,0.22252747252747251,0.011142061281337101,126020.0,0.0,33,33,1
UTTAR PRADESH,AMROHA,2015,55.0,0.0,25.0,112.0,0.0,0.0,192.0,439.0,0.2849740932642487,0.0,0.0,0.5803108808290155,-0.47107438016528924,126020.0,0.0,33,33,1
UTTAR PRADESH,AURAIYA,2001,11.0,25.0,21.0,13.0,7.0,26.0,103.0,209.5,0.10576923076923077,0.2403846153846154,0.25,0.125,0.0,316270.0,1137.0,33,49,1
UTTAR PRADESH,AURAIYA,2002,10.0,17.0,29.0,20.0,4.0,42.0,122.0,237.5,0.08130081300813008,0.13821138211382114,0.34146341463414637,0.16260162601626016,0.18446601941747565,316280.0,1036.0,33,49,1
UTTAR PRADESH,AURAIYA,2003,4.0,10.0,16.0,11.0,24.0,13.0,78.0,134.5,0.05063291139240506,0.12658227848101267,0.16455696202531644,0.13924050632911392,-0.360655737704918,317214.0,745.0,33,49,0
UTTAR PRADESH,AURAIYA,2004,4.0,21.0,20.0,11.0,2.0,16.0,74.0,152.5,0.05333333333333334,0.28,0.21333333333333335,0.14666666666666667,-0.05128205128205132,318606.0,814.0,33,49,0
UTTAR PRADESH,AURAIYA,2005,9.0,22.0,22.0,15.0,8.0,26.0,102.0,203.0,0.08737864077669903,0.21359223300970873,0.2524271844660194,0.14563106796116504,0.3783783783783783,310618.0,962.0,33,49,1
UTTAR PRADESH,AURAIYA,2006,10.0,25.0,22.0,13.0,6.0,22.0,98.0,201.5,0.10101010101010101,0.25252525252525254,0.2222222222222222,0.13131313131313133,-0.039215686274509776,310126.0,1011.0,33,49,1
UTTAR PRADESH,AURAIYA,2007,9.0,26.0,34.0,17.0,10.0,29.0,125.0,247.5,0.07142857142857142,0.20634920634920634,0.23015873015873015,0.1349206349206349,0.2755102040816326,306750.0,1069.0,33,49,1
UTTAR PRADESH,AURAIYA,2008,11.0,27.0,12.0,7.0,14.0,36.0,107.0,206.5,0.10185185185185185,0.25,0.3333333333333333,0.06481481481481481,-0.14400000000000002,281702.0,822.0,33,49,0
UTTAR PRADESH,AURAIYA,2009,11.0,35.0,26.0,20.0,16.0,30.0,138.0,273.5,0.07913669064748201,0.2517985611510791,0.2158273381294964,0.14388489208633093,0.2897196261682242,300420.0,1008.0,33,49,1
UTTAR PRADESH,AURAIYA,2010,11.0,40.0,17.0,19.0,0.0,36.0,123.0,259.0,0.08870967741935484,0.3225806451612903,0.2903225806451613,0.1532258064516129,-0.10869565217391308,289076.0,1000.0,33,49,1
UTTAR PRADESH,AURAIYA,2011,15.0,73.0,25.0,14.0,0.0,26.0,153.0,344.5,0.09740259740259741,0.474025974025974,0.16883116883116883,0.09090909090909091,0.24390243902439024,126020.0,1183.0,33,49,1
UTTAR PRADESH,AURAIYA,2012,13.0,87.0,18.0,27.0,0.0,40.0,185.0,406.5,0.06989247311827956,0.46774193548387094,0.21505376344086022,0.14516129032258066,0.20915032679738554,126020.0,1319.0,33,49,1
UTTAR PRADESH,AURAIYA,2013,16.0,70.0,28.0,38.0,0.0,68.0,220.0,457.0,0.07239819004524888,0.3167420814479638,0.3076923076923077,0.17194570135746606,0.18918918918918926,126020.0,0.0,33,49,1
UTTAR PRADESH,AURAIYA,2014,21.0,0.0,34.0,73.0,0.0,151.0,279.0,503.5,0.075,0.0,0.5392857142857143,0.26071428571428573,0.2681818181818181,126020.0,0.0,33,49,1
UTTAR PRADESH,AURAIYA,2015,19.0,0.0,33.0,87.0,0.0,225.0,364.0,634.5,0.052054794520547946,0.0,0.6164383561643836,0.23835616438356164,0.3046594982078854,126020.0,0.0,33,49,2
UTTAR PRADESH,AZAMGARH,2001,11.0,41.0,32.0,14.0,15.0,81.0,194.0,364.0,0.05641025641025641,0.21025641025641026,0.4153846153846154,0.07179487179487179,0.0,316270.0,2247.0,33,54,1
UTTAR PRADESH,AZAMGARH,2002,7.0,7.0,23.0,27.0,23.0,72.0,159.0,269.5,0.04375,0.04375,0.45,0.16875,-0.18041237113402064,316280.0,1879.0,33,54,1
UTTAR PRADESH,AZAMGARH,2003,6.0,23.0,16.0,18.0,39.0,45.0,147.0,250.0,0.04054054054054054,0.1554054054054054,0.30405405405405406,0.12162162162162163,-0.07547169811320753,317214.0,1404.0,33,54,1
UTTAR PRADESH,AZAMGARH,2004,16.0,37.0,27.0,23.0,10.0,150.0,263.0,475.5,0.06060606060606061,0.14015151515151514,0.5681818181818182,0.08712121212121213,0.7891156462585034,318606.0,2039.0,33,54,2
UTTAR PRADESH,AZAMGARH,2005,10.0,32.0,27.0,26.0,24.0,156.0,275.0,474.0,0.036231884057971016,0.11594202898550725,0.5652173913043478,0.09420289855072464,0.04562737642585546,310618.0,2030.0,33,54,2
UTTAR PRADESH,AZAMGARH,2006,13.0,20.0,29.0,13.0,24.0,68.0,167.0,299.0,0.07738095238095238,0.11904761904761904,0.40476190476190477,0.07738095238095238,-0.3927272727272727,310126.0,1515.0,33,54,1
UTTAR PRADESH,AZAMGARH,2007,11.0,29.0,29.0,15.0,26.0,55.0,165.0,302.0,0.06626506024096386,0.1746987951807229,0.3313253012048193,0.09036144578313253,-0.0119760479041916,306750.0,1308.0,33,54,1
UTTAR PRADESH,AZAMGARH,2008,24.0,56.0,35.0,17.0,35.0,86.0,253.0,480.0,0.09448818897637795,0.2204724409448819,0.33858267716535434,0.06692913385826772,0.5333333333333334,281702.0,1760.0,33,54,1
UTTAR PRADESH,AZAMGARH,2009,17.0,64.0,31.0,26.0,31.0,83.0,252.0,480.5,0.06719367588932806,0.25296442687747034,0.32806324110671936,0.10276679841897234,-0.0039525691699604515,300420.0,1752.0,33,54,1
UTTAR PRADESH,AZAMGARH,2010,23.0,65.0,23.0,17.0,0.0,70.0,198.0,416.5,0.11557788944723618,0.32663316582914576,0.35175879396984927,0.08542713567839195,-0.2142857142857143,289076.0,1764.0,33,54,1
UTTAR PRADESH,AZAMGARH,2011,28.0,101.0,27.0,27.0,0.0,49.0,232.0,518.0,0.12017167381974249,0.4334763948497854,0.21030042918454936,0.11587982832618025,0.1717171717171717,126020.0,2173.0,33,54,1
UTTAR PRADESH,AZAMGARH,2012,19.0,101.0,25.0,28.0,0.0,101.0,274.0,567.0,0.06909090909090909,0.36727272727272725,0.36727272727272725,0.10181818181818182,0.18103448275862077,126020.0,2284.0,33,54,1
UTTAR PRADESH,AZAMGARH,2013,39.0,135.0,36.0,20.0,0.0,155.0,385.0,799.0,0.10103626943005181,0.34974093264248707,0.4015544041450777,0.05181347150259067,0.4051094890510949,126020.0,0.0,33,54,1
UTTAR PRADESH,AZAMGARH,2014,42.0,0.0,34.0,102.0,0.0,158.0,336.0,635.0,0.12462908011869436,0.0,0.4688427299703264,0.3026706231454006,-0.12727272727272732,126020.0,0.0,33,54,1
UTTAR PRADESH,AZAMGARH,2015,41.0,0.0,34.0,76.0,0.0,0.0,151.0,343.0,0.26973684210526316,0.0,0.0,0.5,-0.5505952380952381,126020.0,0.0,33,54,1
UTTAR PRADESH,BADAUN,2001,47.0,41.0,62.0,51.0,14.0,76.0,291.0,597.5,0.16095890410958905,0.1404109589041096,0.2602739726027397,0.17465753424657535,0.0,316270.0,3064.0,33,56,2
UTTAR PRADESH,BADAUN,2002,31.0,46.0,44.0,48.0,5.0,63.0,237.0,491.5,0.13025210084033614,0.19327731092436976,0.2647058823529412,0.20168067226890757,-0.18556701030927836,316280.0,2617.0,33,56,2
UTTAR PRADESH,BADAUN,2003,31.0,40.0,28.0,29.0,89.0,15.0,232.0,418.5,0.13304721030042918,0.17167381974248927,0.06437768240343347,0.12446351931330472,-0.021097046413502074,317214.0,1834.0,33,56,2
UTTAR PRADESH,BADAUN,2004,35.0,43.0,50.0,47.0,19.0,37.0,231.0,481.0,0.15086206896551724,0.1853448275862069,0.15948275862068967,0.2025862068965517,-0.004310344827586188,318606.0,2492.0,33,56,2
UTTAR PRADESH,BADAUN,2005,22.0,60.0,32.0,39.0,22.0,47.0,222.0,450.5,0.09865470852017937,0.26905829596412556,0.21076233183856502,0.17488789237668162,-0.038961038961038974,310618.0,2003.0,33,56,2
UTTAR PRADESH,BADAUN,2006,29.0,42.0,33.0,38.0,11.0,34.0,187.0,396.0,0.15425531914893617,0.22340425531914893,0.18085106382978725,0.20212765957446807,-0.1576576576576577,310126.0,1906.0,33,56,1
UTTAR PRADESH,BADAUN,2007,11.0,40.0,31.0,29.0,18.0,25.0,154.0,308.5,0.07096774193548387,0.25806451612903225,0.16129032258064516,0.1870967741935484,-0.17647058823529416,306750.0,1831.0,33,56,1
UTTAR PRADESH,BADAUN,2008,11.0,41.0,32.0,27.0,47.0,25.0,183.0,338.0,0.059782608695652176,0.22282608695652173,0.1358695652173913,0.14673913043478262,0.1883116883116882,281702.0,2112.0,33,56,1
UTTAR PRADESH,BADAUN,2009,29.0,67.0,43.0,28.0,18.0,55.0,240.0,497.0,0.12033195020746888,0.27800829875518673,0.22821576763485477,0.11618257261410789,0.3114754098360655,300420.0,2548.0,33,56,1
UTTAR PRADESH,BADAUN,2010,22.0,69.0,48.0,49.0,0.0,41.0,229.0,494.0,0.09565217391304348,0.3,0.1782608695652174,0.21304347826086956,-0.04583333333333328,289076.0,2203.0,33,56,1
UTTAR PRADESH,BADAUN,2011,18.0,115.0,48.0,62.0,0.0,59.0,302.0,650.0,0.0594059405940594,0.3795379537953795,0.19471947194719472,0.20462046204620463,0.3187772925764192,126020.0,2599.0,33,56,2
UTTAR PRADESH,BADAUN,2012,24.0,101.0,47.0,48.0,0.0,65.0,285.0,612.0,0.08391608391608392,0.3531468531468531,0.22727272727272727,0.16783216783216784,-0.056291390728476776,126020.0,2537.0,33,56,1
UTTAR PRADESH,BADAUN,2013,54.0,128.0,58.0,102.0,0.0,58.0,400.0,889.0,0.13466334164588528,0.3192019950124688,0.14463840399002495,0.2543640897755611,0.4035087719298245,126020.0,0.0,33,56,2
UTTAR PRADESH,BADAUN,2014,71.0,0.0,56.0,148.0,0.0,62.0,337.0,714.0,0.21005917159763313,0.0,0.1834319526627219,0.4378698224852071,-0.15749999999999997,126020.0,0.0,33,56,2
UTTAR PRADESH,BADAUN,2015,73.0,0.0,35.0,159.0,0.0,91.0,358.0,743.5,0.20334261838440112,0.0,0.25348189415041783,0.4428969359331476,0.06231454005934722,126020.0,0.0,33,56,2
UTTAR PRADESH,BAGHPAT,2001,15.0,17.0,20.0,18.0,12.0,64.0,146.0,271.5,0.10204081632653061,0.11564625850340136,0.43537414965986393,0.12244897959183673,0.0,316270.0,1355.0,33,62,1
UTTAR PRADESH,BAGHPAT,2002,15.0,15.0,17.0,14.0,16.0,45.0,122.0,228.0,0.12195121951219512,0.12195121951219512,0.36585365853658536,0.11382113821138211,-0.1643835616438356,316280.0,1117.0,33,62,1
UTTAR PRADESH,BAGHPAT,2003,12.0,14.0,10.0,9.0,45.0,23.0,113.0,188.5,0.10526315789473684,0.12280701754385964,0.20175438596491227,0.07894736842105263,-0.07377049180327866,317214.0,690.0,33,62,1
UTTAR PRADESH,BAGHPAT,2004,11.0,18.0,16.0,12.0,22.0,56.0,135.0,240.0,0.08088235294117647,0.1323529411764706,0.4117647058823529,0.08823529411764706,0.19469026548672574,318606.0,974.0,33,62,1
UTTAR PRADESH,BAGHPAT,2005,13.0,26.0,10.0,15.0,19.0,74.0,157.0,284.0,0.08227848101265822,0.16455696202531644,0.46835443037974683,0.0949367088607595,0.16296296296296298,310618.0,1002.0,33,62,1
UTTAR PRADESH,BAGHPAT,2006,12.0,27.0,12.0,11.0,24.0,60.0,146.0,263.5,0.08163265306122448,0.1836734693877551,0.40816326530612246,0.07482993197278912,-0.07006369426751591,310126.0,1161.0,33,62,1
UTTAR PRADESH,BAGHPAT,2007,17.0,27.0,22.0,10.0,22.0,60.0,158.0,294.5,0.1069182389937107,0.16981132075471697,0.37735849056603776,0.06289308176100629,0.08219178082191791,306750.0,1114.0,33,62,1
UTTAR PRADESH,BAGHPAT,2008,19.0,43.0,15.0,16.0,8.0,61.0,162.0,326.0,0.1165644171779141,0.26380368098159507,0.37423312883435583,0.09815950920245399,0.025316455696202445,281702.0,1539.0,33,62,1
UTTAR PRADESH,BAGHPAT,2009,15.0,45.0,16.0,6.0,20.0,72.0,174.0,329.5,0.08571428571428572,0.2571428571428571,0.4114285714285714,0.03428571428571429,0.07407407407407418,300420.0,1438.0,33,62,1
UTTAR PRADESH,BAGHPAT,2010,14.0,41.0,14.0,13.0,0.0,87.0,169.0,329.0,0.08235294117647059,0.2411764705882353,0.5117647058823529,0.07647058823529412,-0.028735632183908066,289076.0,1220.0,33,62,1
UTTAR PRADESH,BAGHPAT,2011,12.0,74.0,17.0,35.0,0.0,106.0,244.0,484.0,0.04897959183673469,0.3020408163265306,0.4326530612244898,0.14285714285714285,0.44378698224852076,126020.0,1736.0,33,62,1
UTTAR PRADESH,BAGHPAT,2012,18.0,74.0,19.0,26.0,0.0,76.0,213.0,443.0,0.08411214953271028,0.34579439252336447,0.35514018691588783,0.12149532710280374,-0.12704918032786883,126020.0,1560.0,33,62,1
UTTAR PRADESH,BAGHPAT,2013,25.0,72.0,12.0,56.0,0.0,106.0,271.0,550.0,0.09191176470588236,0.2647058823529412,0.3897058823529412,0.20588235294117646,0.272300469483568,126020.0,0.0,33,62,1
UTTAR PRADESH,BAGHPAT,2014,35.0,0.0,14.0,96.0,0.0,90.0,235.0,460.0,0.1483050847457627,0.0,0.3813559322033898,0.4067796610169492,-0.1328413284132841,126020.0,0.0,33,62,1
UTTAR PRADESH,BAGHPAT,2015,34.0,0.0,10.0,78.0,0.0,115.0,237.0,450.5,0.14285714285714285,0.0,0.4831932773109244,0.3277310924369748,0.008510638297872353,126020.0,0.0,33,62,1
UTTAR PRADESH,BAHRAICH,2001,14.0,19.0,19.0,15.0,17.0,62.0,146.0,267.5,0.09523809523809523,0.1292517006802721,0.4217687074829932,0.10204081632653061,0.0,316270.0,1316.0,33,63,1
UTTAR PRADESH,BAHRAICH,2002,14.0,17.0,16.0,10.0,8.0,0.0,65.0,144.5,0.21212121212121213,0.25757575757575757,0.0,0.15151515151515152,-0.5547945205479452,316280.0,1069.0,33,63,0
UTTAR PRADESH,BAHRAICH,2003,5.0,8.0,7.0,8.0,271.0,17.0,316.0,361.5,0.015772870662460567,0.025236593059936908,0.05362776025236593,0.025236593059936908,2.0,317214.0,1144.0,33,63,1
UTTAR PRADESH,BAHRAICH,2004,16.0,26.0,16.0,12.0,35.0,24.0,129.0,240.0,0.12307692307692308,0.2,0.18461538461538463,0.09230769230769231,-0.5917721518987342,318606.0,1266.0,33,63,1
UTTAR PRADESH,BAHRAICH,2005,25.0,39.0,21.0,20.0,38.0,21.0,164.0,324.0,0.15151515151515152,0.23636363636363636,0.12727272727272726,0.12121212121212122,0.2713178294573644,310618.0,1164.0,33,63,1
UTTAR PRADESH,BAHRAICH,2006,21.0,33.0,24.0,25.0,15.0,35.0,153.0,311.0,0.13636363636363635,0.21428571428571427,0.22727272727272727,0.16233766233766234,-0.06707317073170727,310126.0,1288.0,33,63,1
UTTAR PRADESH,BAHRAICH,2007,34.0,44.0,28.0,20.0,25.0,37.0,188.0,388.5,0.17989417989417988,0.2328042328042328,0.19576719576719576,0.10582010582010581,0.2287581699346406,306750.0,1313.0,33,63,1
UTTAR PRADESH,BAHRAICH,2008,24.0,62.0,27.0,24.0,22.0,37.0,196.0,406.5,0.1218274111675127,0.3147208121827411,0.18781725888324874,0.1218274111675127,0.042553191489361764,281702.0,1217.0,33,63,1
UTTAR PRADESH,BAHRAICH,2009,38.0,86.0,32.0,33.0,27.0,72.0,288.0,594.0,0.1314878892733564,0.2975778546712803,0.2491349480968858,0.11418685121107267,0.4693877551020409,300420.0,1879.0,33,63,2
UTTAR PRADESH,BAHRAICH,2010,25.0,127.0,42.0,40.0,1.0,83.0,318.0,682.0,0.07836990595611286,0.3981191222570533,0.2601880877742947,0.12539184952978055,0.10416666666666674,289076.0,2181.0,33,63,2
UTTAR PRADESH,BAHRAICH,2011,57.0,128.0,62.0,49.0,0.0,55.0,351.0,795.5,0.16193181818181818,0.36363636363636365,0.15625,0.13920454545454544,0.10377358490566047,126020.0,2679.0,33,63,2
UTTAR PRADESH,BAHRAICH,2012,27.0,111.0,38.0,28.0,0.0,4.0,208.0,496.5,0.1291866028708134,0.5311004784688995,0.019138755980861243,0.1339712918660287,-0.40740740740740744,126020.0,2369.0,33,63,1
UTTAR PRADESH,BAHRAICH,2013,35.0,140.0,42.0,44.0,0.0,1.0,262.0,628.5,0.13307984790874525,0.532319391634981,0.0038022813688212928,0.16730038022813687,0.2596153846153846,126020.0,0.0,33,63,1
UTTAR PRADESH,BAHRAICH,2014,68.0,0.0,51.0,45.0,0.0,0.0,164.0,396.0,0.4121212121212121,0.0,0.0,0.2727272727272727,-0.3740458015267175,126020.0,0.0,33,63,1
UTTAR PRADESH,BAHRAICH,2015,40.0,0.0,47.0,71.0,0.0,0.0,158.0,356.0,0.25157232704402516,0.0,0.0,0.44654088050314467,-0.03658536585365857,126020.0,0.0,33,63,1
UTTAR PRADESH,BALLIA,2001,18.0,17.0,19.0,7.0,22.0,35.0,118.0,223.0,0.15126050420168066,0.14285714285714285,0.29411764705882354,0.058823529411764705,0.0,316270.0,1934.0,33,68,1
UTTAR PRADESH,BALLIA,2002,7.0,14.0,16.0,12.0,45.0,23.0,117.0,191.5,0.059322033898305086,0.11864406779661017,0.19491525423728814,0.1016949152542373,-0.008474576271186418,316280.0,1436.0,33,68,1
UTTAR PRADESH,BALLIA,2003,2.0,3.0,8.0,8.0,25.0,8.0,54.0,82.5,0.03636363636363636,0.05454545454545454,0.14545454545454545,0.14545454545454545,-0.5384615384615384,317214.0,652.0,33,68,0
UTTAR PRADESH,BALLIA,2004,6.0,12.0,11.0,15.0,13.0,33.0,90.0,162.5,0.06593406593406594,0.13186813186813187,0.3626373626373626,0.16483516483516483,0.6666666666666667,318606.0,1133.0,33,68,0
UTTAR PRADESH,BALLIA,2005,2.0,4.0,12.0,7.0,5.0,11.0,41.0,75.5,0.047619047619047616,0.09523809523809523,0.2619047619047619,0.16666666666666666,-0.5444444444444445,310618.0,863.0,33,68,0
UTTAR PRADESH,BALLIA,2006,10.0,8.0,11.0,8.0,14.0,20.0,71.0,132.0,0.1388888888888889,0.1111111111111111,0.2777777777777778,0.1111111111111111,0.7317073170731707,310126.0,813.0,33,68,0
UTTAR PRADESH,BALLIA,2007,10.0,18.0,13.0,10.0,10.0,11.0,72.0,147.5,0.136986301369863,0.2465753424657534,0.1506849315068493,0.136986301369863,0.014084507042253502,306750.0,816.0,33,68,0
UTTAR PRADESH,BALLIA,2008,12.0,27.0,20.0,15.0,12.0,43.0,129.0,250.0,0.09230769230769231,0.2076923076923077,0.33076923076923076,0.11538461538461539,0.7916666666666667,281702.0,936.0,33,68,1
UTTAR PRADESH,BALLIA,2009,9.0,25.0,31.0,19.0,9.0,53.0,146.0,278.0,0.061224489795918366,0.17006802721088435,0.36054421768707484,0.1292517006802721,0.13178294573643412,300420.0,928.0,33,68,1
UTTAR PRADESH,BALLIA,2010,4.0,28.0,30.0,14.0,0.0,24.0,100.0,206.0,0.039603960396039604,0.27722772277227725,0.2376237623762376,0.13861386138613863,-0.31506849315068497,289076.0,824.0,33,68,0
UTTAR PRADESH,BALLIA,2011,7.0,64.0,17.0,21.0,0.0,27.0,136.0,297.5,0.051094890510948905,0.46715328467153283,0.19708029197080293,0.15328467153284672,0.3600000000000001,126020.0,1148.0,33,68,1
UTTAR PRADESH,BALLIA,2012,12.0,79.0,28.0,22.0,0.0,51.0,192.0,410.0,0.06217616580310881,0.40932642487046633,0.26424870466321243,0.11398963730569948,0.41176470588235303,126020.0,1607.0,33,68,1
UTTAR PRADESH,BALLIA,2013,18.0,123.0,24.0,107.0,0.0,4.0,276.0,629.5,0.06498194945848375,0.44404332129963897,0.01444043321299639,0.3862815884476534,0.4375,126020.0,0.0,33,68,1
UTTAR PRADESH,BALLIA,2014,21.0,0.0,24.0,71.0,2.0,95.0,213.0,397.5,0.09813084112149532,0.0,0.4439252336448598,0.3317757009345794,-0.2282608695652174,126020.0,0.0,33,68,1
UTTAR PRADESH,BALLIA,2015,28.0,0.0,15.0,65.0,0.0,0.0,108.0,244.0,0.25688073394495414,0.0,0.0,0.5963302752293578,-0.49295774647887325,126020.0,0.0,33,68,1
UTTAR PRADESH,BALRAMPUR,2001,8.0,19.0,12.0,23.0,11.0,30.0,103.0,197.5,0.07692307692307693,0.18269230769230768,0.28846153846153844,0.22115384615384615,0.0,316270.0,734.0,33,72,1
UTTAR PRADESH,BALRAMPUR,2002,13.0,9.0,5.0,9.0,5.0,11.0,52.0,111.0,0.24528301886792453,0.16981132075471697,0.20754716981132076,0.16981132075471697,-0.49514563106796117,316280.0,535.0,33,72,0
UTTAR PRADESH,BALRAMPUR,2003,3.0,4.0,3.0,1.0,45.0,6.0,62.0,81.0,0.047619047619047616,0.06349206349206349,0.09523809523809523,0.015873015873015872,0.1923076923076923,317214.0,255.0,33,72,0
UTTAR PRADESH,BALRAMPUR,2004,5.0,5.0,3.0,8.0,13.0,8.0,42.0,74.5,0.11627906976744186,0.11627906976744186,0.18604651162790697,0.18604651162790697,-0.32258064516129037,318606.0,312.0,33,72,0
UTTAR PRADESH,BALRAMPUR,2005,6.0,5.0,4.0,9.0,4.0,7.0,35.0,71.0,0.16666666666666666,0.1388888888888889,0.19444444444444445,0.25,-0.16666666666666663,310618.0,309.0,33,72,0
UTTAR PRADESH,BALRAMPUR,2006,8.0,11.0,9.0,11.0,3.0,15.0,57.0,117.0,0.13793103448275862,0.1896551724137931,0.25862068965517243,0.1896551724137931,0.6285714285714286,310126.0,386.0,33,72,0
UTTAR PRADESH,BALRAMPUR,2007,10.0,17.0,10.0,12.0,4.0,38.0,91.0,177.5,0.10869565217391304,0.18478260869565216,0.41304347826086957,0.13043478260869565,0.5964912280701755,306750.0,505.0,33,72,0
